clusterId,centrotype,cent.factor,nr of peaks in cluster,scan,retention,retentionMean,mass,max sample name,max value,QUANT_START,Qe05965,Qe05948,Qe05949,Qe05950,Qe05951,Qe05952,Qe05953,Qe05954,Qe05955,Qe05956,Qe05957,Qe05958,Qe05959,Qe05960,Qe05961,Qe05962,Qe05963,Qe05964,Qe05966,Qe05967,Qe05968,Qe05969,Qe05970,Qe05971,Qe05972,Qe05973,QUANT_END,mass list,(relative)intensity list
396,7744,1.0,3,3031,16721750,16705156,3.08143097E8,Qe05958,1051107.582561041,>>,958581.3474183712,923873.2742528406,846655.9486022323,979737.0368525463,760930.4585639624,913015.2215823345,910690.4518207419,926876.6434035789,871853.5130195271,1042187.338548473,816326.8260946088,1051107.582561041,834445.1540613866,987109.0283410908,1045683.8272153527,982356.3458487698,785271.6544653104,947167.2248243303,1015463.0141840802,970856.652124018,1038917.557574017,977085.627227339,95563.92107020244,77226.14407095117,95320.29602458459,905383.8631728147,<<,3.07139679E8;5.09223633E8;3.08143097E8;,999.0;365.28;145.51;
398,7765,1.0,5,3042,16792328,16790926,6.77171814E8,Qe05953,2438412.555266384,>>,1600175.2833790202,1564928.6387413882,2063089.022634807,2107786.7547257636,1321635.8833688532,1332756.3343093242,2438412.555266384,2082509.2204720846,670391.2311919152,1331582.695413328,1396947.1863372119,1834292.1996893142,2044032.856480737,1660562.8581326506,1933326.990572056,1312696.289906597,1356088.011619384,1683102.1260554185,707840.71974954,956030.2196199894,1585152.4003123294,681233.8185849099,1933151.1515171423,1086362.166700906,1441810.051817058,1580208.8653957713,<<,3.38081848E8;6.77171814E8;3.38583923E8;6.7817511E8;3.39084534E8;,999.0;400.12;350.55;102.26;84.77;
399,7771,1.0,2,3045,16810099,16826572,5.19170593E8,Qe05972,415579.424800129,>>,355152.5889144885,331418.7513258958,302265.31331131613,311007.86776666914,296621.996398918,195253.08233003382,353319.85694846226,234898.2976714527,257818.66083165508,288917.97704154975,314588.6924895226,339548.47237675526,170520.15771964294,403743.36085154064,358417.2174146734,329990.5183463122,253761.2345059993,321467.33505767595,353617.79402669147,292690.92042703164,322731.9202123962,304232.98038986593,266634.4670705453,365025.1267174106,415579.424800129,330444.6227701475,<<,5.18166321E8;5.19170593E8;,999.0;251.66;
401,7797,1.0,14,3057,16881166,16872194,3.83207458E8,Qe05966,1.759732247565242E7,>>,1.3335865159333961E7,1.2016394774348132E7,1.3429180087504625E7,1.2066029445896106E7,1.4805783944161478E7,1.33881240614232E7,1.4698601451346586E7,1.1000363224438634E7,1.242774707231136E7,1.4774730927509494E7,1.1302547449053772E7,1.3761196321880646E7,1.0020650734630017E7,1.4874070686114829E7,1.3564273795921965E7,1.2863442868969277E7,1.1397042788166879E7,1.2649455033391278E7,1.759732247565242E7,1.6781419564119026E7,1.242319974223497E7,1.5139689207568133E7,573184.5361414754,337270.8570429501,646700.2235706944,1.1972201291553322E7,<<,5.59275452E8;5.60278809E8;6.01267212E8;6.02270691E8;5.49247009E8;6.00270447E8;5.76265625E8;6.27264099E8;6.03263611E8;2.67090363E8;5.50250427E8;5.51244934E8;3.83207458E8;8.81379822E8;,999.0;303.66;121.37;54.69;48.91;40.34;26.44;26.1;18.74;17.8;16.89;16.77;11.18;10.52;
402,7819,1.0,4,3060,16897629,16889390,4.30143219E8,Qe05970,960133.7270437155,>>,303594.3934201138,211008.30570053542,112582.34907357543,212309.6033436955,104605.89464293189,175478.07494923507,105558.08756795709,216228.20574163643,112875.55781155951,114829.9558543764,208670.48084650858,164354.77489922405,123074.1226110054,192871.5310884439,342773.1318111725,201459.8994070542,231320.1203823549,191613.38121943534,187323.11958505306,247792.76379592143,320319.7470130612,178721.02242921272,960133.7270437155,579910.4227696776,543908.9532029362,231486.82769157662,<<,4.29139648E8;1.75097336E8;5.05099091E8;4.30143219E8;,999.0;395.83;237.04;227.12;
403,7831,1.0,4,3063,16908609,16919238,8.22190125E8,Qe05961,861383.2914955821,>>,150871.42328866714,209993.01369960175,256272.5880890743,715584.1154160085,63782.694621066265,275147.63228902913,54862.24573579537,650555.7330305882,0.0,98688.28240121175,121240.88008795823,128352.34601680243,395685.73552975326,259115.23837633332,861383.2914955821,125043.70408000323,704061.5273401791,125120.92883172922,0.0,0.0,739169.853226112,89255.9720205263,0.0,0.0,0.0,201665.64477311482,<<,8.2018689E8;8.2119043E8;8.22190125E8;3.33155212E8;,999.0;424.3;168.81;146.64;
404,7841,1.0,5,3070,16952223,17053731,3.38171875E8,Qe05966,6149880.378951388,>>,1889644.7416191776,2071494.9949215285,492554.72085679503,220982.37663623822,4374179.319761928,2363023.223321857,1333842.187893296,310675.24703658454,5203949.583535434,3849949.042150059,1816582.84652313,783350.3915233902,272690.60498352465,458139.68544691,202411.95240413633,2579367.3246177854,268102.4773441193,360302.8475604061,6149880.378951388,3488319.2200757274,257723.2191774229,4189526.011556421,610309.47598821,1432613.7723774086,1370644.0518787894,1859415.2468329356,<<,2.75103241E8;2.76106689E8;3.92182587E8;3.38171875E8;3.43090454E8;,999.0;151.2;91.96;60.9;25.88;
405,7854,1.0,8,3072,16964003,16960604,1.61081787E8,Qe05971,3181450.5063394755,>>,1874277.070578251,1931854.9131700264,1769622.0739861317,1945815.5900415897,1591686.7787683303,1453831.3803797567,1739922.0883520753,1463397.4406393997,1414491.7785738104,1628417.9430422871,1688159.8061063574,1512805.804149667,1192250.4890467287,1783771.4161730632,2115197.0189251415,1534328.7182618375,1248220.1202002289,1333972.8434082442,1539974.3539062627,1359161.2451713071,1605348.3615856464,1335730.4701235546,1914781.8771130026,3181450.5063394755,3126502.326236417,1951971.3717858884,<<,1.61081787E8;2.03092361E8;2.47082108E8;5.2321991E8;1.62085022E8;2.04095871E8;6.15192627E8;4.34102539E8;,999.0;542.71;193.25;60.64;56.78;45.53;43.69;42.03;
406,7858,1.0,5,3073,16969997,16968662,4.25130371E8,Qe05970,2709190.6090456336,>>,445136.5783796519,407618.7643688251,395610.02036620636,177135.9823957972,379605.16041591315,231747.5099003436,580612.0122103778,206083.5052266427,339971.577881514,321780.02189749,391981.1355013624,599148.1402053814,185645.20429164905,333094.04477299243,167057.067761806,339330.76109703875,136423.0048495182,352250.255158296,359560.78793953976,247686.85904640477,190063.57907127007,335960.58223363163,2709190.6090456336,449028.6482809002,450075.57065206795,414551.97590221907,<<,4.24124725E8;5.95166382E8;4.25130371E8;5.96169617E8;6.311427E8;,999.0;242.01;219.08;75.54;66.87;
407,7863,1.0,3,3074,16975937,16943548,5.73254639E8,Qe05961,716262.2203915911,>>,436955.5027924046,387770.0677013533,617453.4902894457,643177.0351722667,290783.26194961625,261032.4781396216,670011.887283863,634352.6977315436,73075.72648074887,186821.51424098105,341191.26331499533,591240.8228648201,568495.6154426436,589803.7483601485,716262.2203915911,478653.0757728258,505103.2195828016,612013.762979423,0.0,120250.27347914653,683487.920308297,64577.107187109315,73402.06653763833,98582.55870005097,50753.35662186327,405959.59731254145,<<,5.81281006E8;5.73254639E8;5.82284668E8;,999.0;359.12;299.96;
410,7904,1.0,9,3093,17097471,17082269,3.4209787E8,Qe05970,6800507.557458279,>>,1088414.7027247578,967933.9919920715,124612.79455007859,134808.08291873283,123671.82715025196,128539.88315499757,118869.64869596444,137942.67442411135,103210.45662737658,128819.1253091781,1082815.9877740282,124088.72388747922,113465.72306435833,119039.75043072934,143952.28022112307,126968.65441422127,105051.09505211578,117195.1790179031,123616.76531703328,133690.13105498897,136016.4935084788,132444.35707841604,6800507.557458279,6244784.717445504,5486969.09202621,1015982.4138799064,<<,4.75181549E8;3.4209787E8;4.76184814E8;3.69108307E8;3.57155396E8;3.43101227E8;2.9508197E8;3.99129242E8;3.78074371E8;,999.0;320.82;233.61;107.33;72.92;64.54;59.32;37.63;37.4;
411,7914,1.0,6,3096,17114620,17109753,2.47031815E8,Qe05956,3955781.112181035,>>,1086665.9128222512,1159756.3038592695,0.0,0.0,1866249.1137487995,1403089.2426994517,82581.85696303254,0.0,3216875.337215703,3955781.112181035,1065740.6251941249,169397.82673165775,59687.06589739839,0.0,0.0,1160127.7880997132,0.0,0.0,3709233.351531714,2991210.016673452,0.0,3651383.671711589,0.0,0.0,0.0,951603.8502364551,<<,4.95071411E8;2.47031815E8;4.96074585E8;2.47533463E8;4.97071259E8;5.17052612E8;,999.0;550.68;236.86;129.93;76.59;41.79;
412,7922,1.0,3,3098,17126076,17118018,4.03079803E8,Qe05954,1387502.5617507978,>>,1043503.9440032452,1198370.4535963763,1225906.4014909628,1322812.040804624,1246449.9552951534,1310829.1428321032,1241809.1244908837,1387502.5617507978,1108829.9577587494,1140944.056592364,1145268.1710184047,1078685.881021747,1317479.1481488815,1010798.3406259549,1043935.5913313632,977410.3217352541,1031260.9652792608,1001120.7322925042,848707.9558688377,886796.540263016,1097209.744661102,943626.3576966426,1163360.0999621027,1072210.573992322,1011043.8114857646,985463.1254193599,<<,4.03079803E8;4.05076782E8;4.04083313E8;,999.0;315.7;188.79;
413,7932,1.0,5,3100,17137505,17125350,4.0317923E8,Qe05967,1655848.2679128677,>>,1373892.291718971,1311349.8065299122,1424805.645250001,1343024.5458378461,1382670.6479538681,1385557.816075854,1312584.9181159409,1391039.762625109,1149744.9896089896,1453955.193589733,1175118.586603754,1388219.0820129155,1127297.9916558715,1346512.9477171884,1596289.8657419328,1488486.632604589,1271337.2768648681,1379123.794807402,1622658.1328477084,1655848.2679128677,1559587.5673062843,1478524.9684004332,122111.76818429548,133286.25685947522,142706.72355445602,1267958.960524497,<<,5.60278931E8;4.55177063E8;4.0317923E8;5.49247009E8;2.4312352E8;,999.0;233.5;206.79;176.81;132.09;
416,7964,1.0,3,3112,17205124,17200408,2.03111908E8,Qe05966,1946472.989332725,>>,421387.0349712521,461323.2964677277,231478.15225996828,0.0,1254496.233009109,382128.8118211372,824929.2438704788,103654.1266790419,1431637.9325907144,561474.8820378074,404459.72881268867,598277.1872240693,75847.65583228675,365534.61171064054,96283.41622492594,1209530.9610293182,129162.36289830696,392187.0376393893,1946472.989332725,240270.96930390765,93990.1092016972,268529.79422185407,0.0,0.0,0.0,399548.87840583484,<<,2.02108383E8;2.03111908E8;4.76228271E8;,999.0;105.74;67.42;
418,7976,1.0,4,3118,17239168,17229951,6.58279358E8,Qe05953,4497272.393025606,>>,3299372.611145726,3466027.621133502,3890330.421344233,3445072.067510271,3654148.0413890597,3614286.867121409,4497272.393025606,3605507.037164252,3040022.0065865545,4181312.576456112,2938327.0646877424,939855.7378603432,3058749.7684151726,3428667.889109545,3817745.3053667294,3717671.0436795526,2868573.4241524157,3291265.3249997986,3975740.0746833324,4212090.975545972,3726015.5378879653,3624758.835759977,0.0,0.0,0.0,3185438.143405446,<<,6.57275818E8;6.58279358E8;6.59281799E8;6.13283386E8;,999.0;339.03;90.42;36.96;
419,7995,1.0,11,3124,17275471,17267165,2.07085434E8,Qe05970,1.2264388467621474E7,>>,8783216.606910627,8895299.049383553,1.0741463080200594E7,1.130987861126673E7,7584395.735750066,8132889.792151959,8760067.164754298,1.0165107111984566E7,6040380.452693229,8988619.915428331,7880385.739976907,6354239.585434336,8393738.70873295,7049792.902753109,9415656.158801023,7706829.78885691,6671864.946559939,6598407.480638317,5834332.966184109,6688282.530573939,9003331.195118776,6313876.639582029,1.2264388467621474E7,7741067.71101133,1.1782067423494102E7,8561717.694602067,<<,2.06082001E8;2.07085434E8;2.50071793E8;1.64071518E8;5.01150696E8;2.72053711E8;2.51075424E8;5.02153534E8;3.40066467E8;3.1306723E8;3.18059509E8;,999.0;118.97;95.3;38.86;33.97;16.55;12.77;8.05;6.89;6.84;6.25;
420,8016,1.0,3,3131,17311653,17299414,2.80082153E8,Qe05966,1093174.9584398835,>>,628246.6477905741,663534.2624338542,566200.7658590206,441999.7227557453,815897.5928777094,677709.2876803454,593767.2687860907,359558.8931062996,920786.6302867294,986309.4073958682,608071.5189995554,479225.78573204856,300734.52821784996,454803.5227872481,321271.6082334717,637888.0920448538,256562.50695920386,408130.537685953,1093174.9584398835,901319.5478893591,316177.836415399,1025255.7845946943,337061.90088741475,262900.2230532252,265263.1172044042,607748.265459698,<<,2.80082153E8;2.27128677E8;2.81085724E8;,999.0;209.77;129.26;
421,8036,1.0,9,3136,17336292,17330015,3.67102875E8,Qe05970,5.3654146587687716E7,>>,3.9273590639095396E7,3.6260560679233894E7,3.970344280108083E7,4.0458273288035095E7,3.183421852731644E7,4.1042921940688185E7,3.2200421474536337E7,3.809869127894386E7,3.523144388754395E7,3.594213937143044E7,3.880557754739884E7,3.775750861464406E7,3.629252083596625E7,3.323602134241847E7,3.857299293642534E7,3.100229328711102E7,3.930867010689236E7,3.2364596100288894E7,3.396760260381678E7,4.335434037135781E7,4.034644799150365E7,4.1734219230115764E7,5.3654146587687716E7,5.0804637437388994E7,5.083860759788409E7,3.8326602674863964E7,<<,3.67102875E8;3.6810614E8;3.69108276E8;4.35090607E8;4.30098419E8;3.89084503E8;5.34133362E8;4.36094818E8;5.35135803E8;,999.0;189.08;33.54;11.9;10.93;5.77;2.99;1.99;1.05;
424,8081,1.0,14,3154,17413689,17421916,1.073457397E9,Qe05953,3.8430244169333816E8,>>,3.327142543797626E8,3.265791586655852E8,3.558299461115845E8,3.472202682566397E8,3.5922814209325665E8,3.542332665880112E8,3.8430244169333816E8,3.3056479030732983E8,3.3836157671922743E8,3.7315583586633366E8,3.1260282985510194E8,3.4238516530724263E8,3.334314694173737E8,3.37417074690144E8,3.348937510388363E8,3.242393941006682E8,2.9995877839652306E8,3.2767525341725034E8,3.5781561415847766E8,3.406325787550546E8,3.2991221387932813E8,3.792304369647681E8,2.161449483109044E7,2.5417139124900002E7,2.4969495212814726E7,3.4478906236217153E8,<<,5.25233459E8;5.2623645E8;1.051474121E9;1.052477539E9;5.27238953E8;1.05347998E9;4.82246155E8;8.93343018E8;1.054483032E9;8.94346558E8;1.073457397E9;8.95351379E8;1.074460938E9;5.95195862E8;,999.0;286.09;166.25;93.13;61.85;34.07;13.33;10.58;9.53;5.0;1.68;1.64;1.11;0.34;
427,8119,1.0,8,3165,17465891,17445584,4.89106812E8,Qe05971,2047991.9046565609,>>,0.0,77160.99709560149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55552.60253709692,66122.42830206205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228169.3824723582,2047991.9046565609,1207105.4273364109,71457.80142397467,<<,3.61094757E8;5.8229126E8;4.89106812E8;6.07166687E8;5.83294861E8;4.34101654E8;6.65209351E8;2.78102936E8;,999.0;902.54;388.14;353.73;321.69;284.73;231.4;222.62;
430,8146,1.0,6,3176,17518902,17511459,7.17288269E8,Qe05960,8751515.837467736,>>,6856599.472848535,6460995.051787426,6521792.444988999,5654102.832630025,6831550.465668416,5663421.842214385,7021795.935883853,5589444.433570897,6036719.900835444,5815353.289785921,6011883.247811529,8222611.429571495,5582178.501429516,8751515.837467736,7672237.01031717,7783913.253653763,6613248.394793518,8252813.36019332,7476609.940513758,7084110.095372817,7464439.2025896,6574834.17408926,422947.68198935996,473174.0268210352,482129.72211230546,7501982.264613485,<<,7.15280762E8;7.16283813E8;5.93220825E8;7.17288269E8;5.94223389E8;7.05247803E8;,999.0;362.51;120.39;100.26;32.74;23.01;
432,8173,1.0,7,3186,17567469,17552636,2.57113861E8,Qe05955,7698860.107302648,>>,2659708.167657449,2359624.8566765664,1642005.0706375595,1850398.4328013295,6541722.526798105,6104123.275514309,2703239.4191592787,2129943.55674377,7698860.107302648,6520278.44642606,2686852.3810495166,2190350.579323064,1748285.3254476306,1434299.4731887586,1957514.9245422126,3426803.6744701555,2467824.289454963,1271089.4272159582,5542757.407605699,1823867.157799893,1431691.0376456731,1768974.413880575,746513.4600790839,1287082.7151745737,856889.6003770875,2378613.040333959,<<,1.65055405E8;1.66058517E8;1.47044891E8;2.57113861E8;2.61042999E8;3.38171326E8;5.44265137E8;,999.0;94.96;31.13;13.74;12.7;5.93;5.38;
434,8192,1.0,22,3190,17588453,17582433,4.9914566E8,Qe05970,2.9916329728699896E7,>>,6035307.978696408,5619811.962849489,1963366.6333560068,2197034.6056862567,1874719.4021099305,1949395.7130734513,2042414.15835801,2031888.7705909312,1669503.7480666763,2040784.814621336,5298017.531844258,1974280.5633679077,1682522.6872423026,1988345.1309935055,2377100.500603279,1998900.8872215354,1712562.3506393014,2053838.0458992915,2179372.758454064,2127104.2104179244,2160835.477999571,2411627.389367554,2.9916329728699896E7,2.3376828145945877E7,2.287786999145071E7,5808877.949302545,<<,4.53139923E8;4.54143524E8;4.9914566E8;4.55145844E8;4.89116638E8;2.91107971E8;5.21127136E8;5.16135925E8;9.07286926E8;2.01112961E8;4.91114746E8;5.49126709E8;5.43136047E8;4.90119965E8;4.67120361E8;4.3522171E8;9.08290527E8;5.01151733E8;5.13172302E8;2.92111664E8;1.17055908E8;4.3912442E8;,999.0;231.89;154.71;46.21;42.15;37.36;30.7;22.72;21.96;15.99;15.11;13.66;11.3;10.02;9.74;8.65;8.59;8.43;5.51;5.35;4.88;3.31;
437,8243,1.0,2,3209,17698618,17714323,7.05333496E8,Qe05961,557818.9637314513,>>,220555.11995547795,292494.8796333605,489852.37903635035,463163.7096180188,230905.22741534183,220781.78268368472,475516.6787222605,463169.5394434079,0.0,91024.92242389864,278721.3756725076,467130.9632414249,344718.0306046249,446682.5267200015,557818.9637314513,354537.03047288756,427887.6556394086,514460.76507495885,0.0,92734.84582572516,488778.3919455927,0.0,439405.8993482146,371083.63176957954,119535.64525014299,334544.4756046981,<<,7.05333496E8;7.06337158E8;,999.0;326.7;
438,8244,1.0,2,3210,17704947,17707561,5.09223541E8,Qe05953,716008.855177386,>>,500540.82003604376,544693.7703731905,573290.4400956241,532179.3689947932,574626.3922597097,516851.07262839226,716008.855177386,522833.80253116554,521398.8514938311,576871.2969372702,504744.62626643805,696688.7319000609,434992.8558861292,639412.3855772059,690624.0256093692,660009.4454719579,488466.3806746213,642477.2635922678,684186.299449269,638338.4342286349,624046.1058710209,523396.7672508511,0.0,52084.666801718224,0.0,585047.8997683814,<<,5.09223541E8;5.10226898E8;,999.0;263.86;
439,8259,1.0,2,3218,17756498,17739636,4.51243164E8,Qe05966,487319.7489821386,>>,78665.29039227836,88826.33878271656,0.0,0.0,295742.8172350175,85542.53723572905,101570.05271416384,0.0,339579.69120902213,154225.26815048355,71874.82268880811,0.0,0.0,0.0,0.0,133107.3672109228,0.0,0.0,487319.7489821386,105686.14510369112,0.0,124997.46212911341,0.0,0.0,0.0,75535.32459343801,<<,4.50239624E8;4.51243164E8;,999.0;310.69;
441,8279,1.0,4,3225,17806639,17799923,4.96109528E8,Qe05968,1055409.7212863564,>>,666540.4097071049,507990.2853591786,599082.4271104416,742771.3902952422,387621.36834776745,570458.1447966482,517350.1941298919,775258.8657742348,179714.45377052797,229518.8394717944,483818.1377272739,684135.9695916334,531594.5838163642,668280.0074459154,957785.3660454386,548575.833670249,896969.9574422034,836650.281234476,277326.58316059574,413692.3393237999,1055409.7212863564,174764.77591026734,86100.02589448504,72936.83901025684,92710.58234264182,595042.4775528498,<<,4.33116028E8;4.34119293E8;4.96109528E8;4.71087708E8;,999.0;227.93;212.02;156.32;
445,8317,1.0,8,3241,17905336,17891898,6.72295044E8,Qe05953,1.9887558790837713E7,>>,1.5348516866510913E7,1.2648714009494837E7,1.7223870911470797E7,1.5639968161920032E7,1.7334065402511574E7,1.5509550821867878E7,1.9887558790837713E7,1.3190315437915342E7,1.464092961017489E7,1.6495414611731816E7,1.07973777085005E7,1.3876293189137528E7,1.1362731360904114E7,1.4469333794659127E7,1.435927200196329E7,1.4152983287203599E7,1.0167942825219883E7,1.1476090223831853E7,1.6393240892716417E7,1.3973828414812012E7,1.3753957085881192E7,1.4423960601941723E7,528467.3258709923,1161320.8446180832,943909.8753888392,1.4010424656569537E7,<<,6.71291626E8;6.72295044E8;6.73297424E8;3.26124115E8;7.39278931E8;7.40282349E8;1.59102402E8;3.27127472E8;,999.0;357.47;91.0;28.19;20.44;8.73;7.3;4.66;
446,8342,1.0,13,3247,17937017,17953333,4.99145844E8,Qe05971,3666198.5575169306,>>,649830.9748852631,675067.9571140008,351922.08404116886,330733.8066465774,272473.8143479064,234777.41678944082,279151.02769273083,256110.68535922462,258723.725629601,322945.13341358583,607213.7127386038,246478.1425868095,223312.0270990251,280124.84087696136,335534.275653196,233730.57627614823,206274.44121707938,225402.27305882412,268179.6556061142,291174.642273156,273179.83883356466,253963.1718418367,2487952.5986821526,3666198.5575169306,3315164.034871302,560116.9761309219,<<,4.21113647E8;5.47145142E8;4.67119171E8;2.91144623E8;5.4723822E8;4.99145844E8;5.48148499E8;4.2211731E8;5.16135315E8;4.68122803E8;3.11076965E8;5.21127625E8;6.77337585E8;,999.0;733.79;712.45;527.19;335.71;285.96;232.18;214.79;177.37;168.06;141.12;125.83;80.3;
448,8381,1.0,9,3257,17993258,17979052,5.17220764E8,Qe05971,1.8622991896717735E7,>>,9485286.500522243,8642383.65507935,8270079.426466501,5621889.599913021,1.3227334384294963E7,7596222.882273964,1.2261679784054192E7,5673630.558819814,1.2106667133560283E7,9766081.567339553,7778530.8952523805,9075844.58983948,4792013.3848856725,7580058.072861774,5686575.98275068,9707366.390228562,4492801.952842941,7226182.6450521825,1.3135349465547748E7,7712970.275854033,5649042.110363128,9704568.01371936,752601.304270271,1.8622991896717735E7,6961016.084983881,9460174.269647205,<<,4.8124411E8;4.82247375E8;5.27249207E8;5.28252563E8;4.83250031E8;5.77230957E8;5.49231201E8;5.17220764E8;5.78233826E8;,999.0;275.81;252.06;71.67;53.65;45.27;35.33;27.27;14.6;
449,8403,1.0,4,3270,18076899,18084479,3.6109549E8,Qe05970,1634070.0971979294,>>,145483.71268631946,127830.36788178854,0.0,0.0,0.0,0.0,56156.95657767855,0.0,0.0,0.0,132281.3149319105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634070.0971979294,1014363.297770025,1421036.1480961307,128197.56853902565,<<,6.61177002E8;6.62180115E8;3.6109549E8;6.29243896E8;,999.0;339.86;91.16;31.62;
450,8422,1.0,5,3277,18122143,18106622,3.52581451E8,Qe05955,798247.6962125341,>>,287429.4557480981,197550.70103960915,168121.62778542415,92124.90825619927,548089.3972617034,254879.38144436403,440208.89111809677,66528.0902552216,798247.6962125341,685773.3393520159,265334.5971533664,98611.28473364776,0.0,189266.91274890504,80447.28181976285,249327.10147637228,0.0,79298.66282601502,583842.3046912401,228952.31689440302,75032.36370638017,614002.007254557,0.0,81197.40034629207,66722.45690467383,274766.0287786054,<<,3.52079559E8;4.06223236E8;7.05166687E8;3.52581451E8;4.34217926E8;,999.0;489.12;421.9;390.41;281.07;
451,8421,1.0,4,3277,18122143,18103948,2.74069397E8,Qe05951,4606389.675399315,>>,1917111.0949525856,1842011.0106793337,3815301.494882411,656297.0247897676,4606389.675399315,853605.7705699855,4250505.334809045,960511.4345864645,406607.0293100245,520741.3208068992,1544018.7606875096,4356532.268876636,1002800.2862787687,3028730.637562002,932389.7094753138,3032558.3319741343,453356.758619725,3155293.795821261,426415.9162301034,273955.44349663577,698120.9477145132,152729.11502933493,1272548.1237862995,437223.2962956967,299226.7237660156,1628994.0602070354,<<,2.06082047E8;2.07085449E8;2.74069397E8;3.02069885E8;,999.0;116.5;26.71;12.87;
454,8449,1.0,3,3291,18192947,18184965,3.77181244E8,Qe05966,2090643.4369534105,>>,935237.91797151,1044450.490253976,599843.2440466553,368228.8996536567,1291161.6425173753,910701.1962013241,1264241.5882928162,227821.7944356378,1676193.4601918752,1600133.602329846,947152.2337643437,1085945.8613993865,226823.8391403028,1083663.2074825093,490285.4557374433,1205911.5937515774,243973.07091885534,748319.9393598125,2090643.4369534105,1631053.9009269485,415309.764518713,1834005.5018836628,0.0,0.0,0.0,1025213.1441316821,<<,3.77181244E8;3.78184601E8;3.6715213E8;,999.0;193.12;128.11;
455,8505,1.0,46,3297,18222918,18221413,3.56076599E8,Qe05970,3.3536157104823744E8,>>,6.013389606267682E7,5.197094910833615E7,517651.991363691,488045.8956324657,691290.151846069,566260.2701197675,730545.4920677983,470531.598004595,602880.4842066221,714415.2403306288,5.657876534651219E7,617328.3029979612,450962.2025996139,592116.7627645473,556952.4598266832,576035.5391656026,425391.12075262534,550133.7658858006,748040.4244551052,645238.2484060609,540450.42752157,611924.9174628177,3.3536157104823744E8,2.2086033025024077E8,3.071518710294257E8,5.716292780057881E7,<<,3.42097931E8;6.85203003E8;3.43101135E8;3.88103119E8;6.86206177E8;3.44103058E8;3.89106628E8;6.87208923E8;1.028307617E9;1.029310913E9;6.83187805E8;3.78075012E8;4.10085175E8;2.06045395E8;3.90108673E8;1.61023636E8;5.13650208E8;2.96092346E8;2.97100128E8;4.05093323E8;8.57257263E8;8.56755676E8;1.19049965E8;3.56076599E8;5.14152405E8;7.08187988E8;4.11089142E8;4.33094269E8;5.25143005E8;3.58093353E8;4.31110138E8;7.171922E8;6.99181335E8;3.6407962E8;3.57081451E8;4.26059113E8;4.76078003E8;8.67747314E8;5.32625488E8;4.3212851E8;4.26131195E8;2.98105133E8;7.11212341E8;3.81074371E8;4.60032715E8;7.09190918E8;,999.0;231.46;196.64;120.59;92.63;29.6;25.6;23.37;14.24;8.67;7.35;7.34;6.44;4.89;4.5;3.29;2.94;2.48;2.32;2.29;2.23;2.08;2.06;2.04;1.74;1.61;1.33;1.33;1.31;1.22;1.03;1.02;1.0;1.0;0.94;0.86;0.85;0.79;0.77;0.73;0.64;0.57;0.51;0.4;0.4;0.34;
457,8526,1.0,3,3308,18278610,18299738,5.17253357E8,Qe05955,384226.5672022984,>>,57775.76535935968,54443.69535570477,0.0,0.0,314122.64749166,81442.79564521002,90082.31529950324,0.0,384226.5672022984,121852.92443917444,0.0,48426.89813486483,0.0,0.0,0.0,198941.5756216426,0.0,0.0,348797.6095964946,0.0,0.0,167654.7659524253,0.0,0.0,0.0,50793.13988534187,<<,2.16087448E8;5.17253357E8;3.61164886E8;,999.0;433.98;211.93;
458,8533,1.0,2,3310,18288401,18284110,5.80268738E8,Qe05954,1616049.1877344742,>>,1045190.6675484477,883127.2255985087,1421283.9149508122,1464163.5363640275,770809.9589807951,827973.1948872479,1517633.9171366086,1616049.1877344742,0.0,0.0,922360.7729064723,1376694.968760814,1257482.003847206,1401568.659104249,1609114.1606471157,1096606.4511191521,1319136.063610467,1454854.9755204143,222296.67900210107,0.0,1528992.3345773062,249223.6978415857,659204.7335352445,0.0,0.0,1044235.6026866834,<<,5.79265137E8;5.80268738E8;,999.0;295.66;
459,8536,1.0,3,3311,18293297,18281568,8.50328125E8,Qe05957,884720.4354956648,>>,867851.073991575,633173.283489449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884720.4354956648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848705.0513560306,<<,8.50328125E8;8.51331421E8;8.52332031E8;,999.0;508.66;0.0;
460,8551,1.0,2,3317,18321712,18316022,6.53156067E8,Qe05948,134845.60539773188,>>,0.0,134845.60539773188,134236.91928174056,115816.58104930559,104039.68349715773,0.0,57007.94269085698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<<,6.52147522E8;6.53156067E8;,999.0;941.65;
