clusterId1,centrotype,cent.factor,nr of peaks in cluster,chosen peak#,Scan Nr,retention,retentionMean,Mass(uD),membership1,simIsShared,sim ranking of peak,max sample name,max value,QUANT_START,Qe05965,Qe05948,Qe05949,Qe05950,Qe05951,Qe05952,Qe05953,Qe05954,Qe05955,Qe05956,Qe05957,Qe05958,Qe05959,Qe05960,Qe05961,Qe05962,Qe05963,Qe05964,Qe05966,Qe05967,Qe05968,Qe05969,Qe05970,Qe05971,Qe05972,Qe05973,QUANT_END,mass list,(relative)intensity list
784,12806,1,3,12805,4763,26299889,26297189,719364197,0.999955,FALSE,1,Qe05966,1531414,>>,1124650,976113,1107987,1057668,1278315,1080018,1361948,1015452,1181742,1432418,942424,1204361,864813,1197817,1013240,1217471,860166,985375,1531414,1344093,1116404,1164529,25050.76,23194.35,27342.56,1089668,<<,7.19364197E8;7.20367615E8;7.21370422E8;,999.0;420.91;123.29;
786,12819,1,4,12815,4772,26357883,26348302,179107498,0.998454,FALSE,1,Qe05969,728982,>>,309535,301968,207721,71219,454442,330782,412756,87925,600032,543719,261495,335387,86948,209239,25268.39,298935,77988,169413,639880,512958,80062,728982,81775,101826,78476,306083,<<,1.79107498E8;2.23097321E8;2.691026E8;3.79212006E8;,999.0;808.2;267.96;239.96;
787,12828,1,6,12830,4781,26404982,26400531,609291016,0.999233,FALSE,1,Qe05966,9291950,>>,6154322,4994657,5157367,4464227,5070078,5080908,5261819,5031628,3822747,5089283,4781609,7515032,4094378,7593756,8336370,8346358,5770090,7351300,9291950,8687255,7656546,4454661,405392,218380,236100,5912313,<<,6.09291016E8;6.1029425E8;6.11296997E8;5.6530011E8;5.66303223E8;6.78281433E8;,999.0;344.01;80.83;46.33;15.28;9.73;
789,12859,1,3,12859,4806,26569874,26565684,895396423,0.999955,FALSE,1,Qe05953,193488,>>,161229,161327,182951,180238,173748,163871,193488,153988,139979,174709,143690,175144,135022,187251,183373,188941,138870,154108,193154,183567,184966,160989,23518.14,25809.36,24157.32,159932,<<,6.55275452E8;8.95396423E8;8.96399597E8;,999.0;897.19;298.05;
790,12864,1,5,12857,4805,26563206,26551543,451160797,0.972874,FALSE,1,Qe05970,1235619,>>,263879,270114,22794.64,23729.18,23150.7,22911.69,23899.45,25876.15,26211.8,27476.7,256746,23233.82,23004.13,23900.44,22888.01,25959.82,24891.35,27117.95,23854.83,24463.46,24816.77,25018.07,1235619,1125247,1207290,228548,<<,4.51160797E8;4.52164215E8;5.53182556E8;7.22180237E8;6.87322998E8;,999.0;249.78;241.11;95.65;19.65;
791,12876,1,2,12876,4824,26691566,26683617,514171936,0.999955,FALSE,1,Qe05970,1201686,>>,179435,184816,96178,71160,107562,66740,99698,69810,92803,91472,183001,95925,55342,83270,81986,105766,25341.3,86444,127045,92884,78160,87900,1201686,328437,401902,170256,<<,5.14171936E8;4.80187195E8;,999.0;491.23;
792,12877,1,2,12877,4826,26703945,26699329,609291138,0.999955,FALSE,1,Qe05956,3590192,>>,24280.78,2698592,2785457,2884403,3516802,3221201,3129768,2778344,2970144,3590192,2464017,2671130,2910200,2640708,27200.28,24298.67,26730.4,26170.74,26425.78,23071.98,22970.61,24570.13,22919.16,24881.74,24302.4,2791279,<<,6.09291138E8;6.10294495E8;,999.0;341.64;
793,12896,1,20,12887,4834,26753460,26751385,379129578,0.996796,FALSE,1,Qe05972,1.98E+07,>>,2644757,2275369,641114,735077,718858,730028,726803,611734,532131,635647,2550108,1025126,646725,821738,1092012,1083169,725611,926175,1013988,987407,962458,759895,8068504,1.11E+07,1.98E+07,2286198,<<,3.79129578E8;3.80132843E8;4.25135254E8;4.51160583E8;4.75117523E8;3.81135956E8;4.47116913E8;4.15106201E8;4.42125153E8;7.59266418E8;4.26138489E8;4.76120148E8;6.91166199E8;4.48120148E8;3.45079376E8;4.63091156E8;7.27143066E8;7.75244812E8;4.11119781E8;4.5316626E8;,999.0;233.17;76.64;66.07;61.03;35.81;33.85;29.6;28.73;24.15;19.39;18.06;17.09;8.85;7.76;7.24;4.66;4.49;4.04;3.82;
794,12908,1,2,12908,4846,26838078,27408907,609291016,0.999955,FALSE,1,Qe05953,7206368,>>,3104856,2712126,6360139,4706530,4707888,2814031,7206368,4660042,1422673,1978647,2433642,4874866,4985488,4823825,3226446,2965813,2665501,2774438,934439,1168589,2818723,839025,114609,24599.68,63334,3222799,<<,6.09291016E8;6.10294556E8;,999.0;341.63;
795,12918,1,3,12915,4852,26881723,26880033,405191498,0.950622,FALSE,1,Qe05966,463411,>>,172024,196332,74942,26508.29,259206,106677,196746,22668.9,243617,185859,142731,155988,27277.53,127041,23811.92,272679,25526.22,86036,463411,228618,22942.14,194518,25435.68,22593.61,26552.5,153349,<<,4.05191498E8;5.22249329E8;4.06195129E8;,999.0;340.77;316.83;
796,12922,1,3,12926,4869,26990522,26982168,631223633,0.987716,FALSE,1,Qe05950,321681,>>,144048,153354,211903,321681,243528,267940,248946,293818,234766,320494,141361,68477,291559,26215.62,109570,50812,128723,58235,76495,79038,127809,314400,26308.95,26935.3,27336.65,168623,<<,6.31223633E8;6.32226929E8;6.21194397E8;,999.0;339.46;251.78;
797,12932,1,3,12932,4878,27053324,27046280,715296692,0.999955,FALSE,1,Qe05953,1374594,>>,960359,882023,1143395,1045117,1070489,1020659,1374594,1079155,931468,1141434,816365,1198805,912366,1102034,1063926,1184784,837235,1053147,1100416,1036887,1037079,1001326,22520.86,25522.53,23889.15,885369,<<,7.15296692E8;7.16299927E8;7.17303101E8;,999.0;415.24;123.98;
798,12934,1,3,12931,4878,27053324,27035428,345079437,0.974547,FALSE,1,Qe05970,521710,>>,78743,74214,23083.35,24951.62,22554.77,25611.44,24903.25,24584.96,25216.33,25257.58,73863,25157.18,26332.48,22925.27,23026.58,26144.32,22624.2,24958.85,24979.01,24095.48,24957.18,25577.83,521710,315547,441210,68063,<<,3.45079437E8;6.92169739E8;3.45581055E8;,999.0;670.86;458.74;
800,12951,1,8,12951,4908,27272373,27293835,565301147,0.999955,FALSE,1,Qe05966,2430560,>>,731163,630699,296363,178278,995376,490135,520235,189345,1149170,632065,588085,720085,200563,523443,316948,1280270,245733,464353,2430560,1011793,307267,570512,26183.1,809707,329176,651752,<<,5.65301147E8;6.11305176E8;5.66304443E8;6.1231012E8;6.61289185E8;5.67307556E8;6.33288635E8;6.62292297E8;,999.0;426.63;331.45;151.01;132.93;75.99;50.31;42.78;
801,12970,1,2,12968,4928,27416910,27411298,755349243,0.996244,FALSE,1,Qe05953,417359,>>,175984,140805,318840,272734,313352,149708,417359,236499,110459,121458,123618,188370,255209,172661,149286,128426,120663,144008,23207.04,27155.01,134296,22989.69,22912.97,23846.85,24100.37,156420,<<,7.55349243E8;7.56352417E8;,999.0;440.47;
802,12969,1,2,12967,4928,27416910,27408218,437144989,0.992291,FALSE,1,Qe05972,585890,>>,394647,371586,351558,398307,299093,400701,323643,394569,281936,373177,380660,292647,390339,238933,320621,241902,323832,254299,231247,351536,330637,390104,496859,568895,585890,388088,<<,4.37144989E8;4.38148438E8;,999.0;203.75;
803,12984,1,4,12978,4944,27529907,27029754,609291077,0.988756,FALSE,1,Qe05956,6232039,>>,3239345,3266274,3987509,4277231,6025257,5436734,5569648,3886288,5497622,6232039,3153762,3661743,4655868,3501451,3755834,3383984,2301514,4111044,3602896,3541878,3494069,3641346,25224.9,25839.68,25856.1,3747689,<<,6.09291077E8;6.10294495E8;6.37286072E8;6.38289612E8;,999.0;345.69;47.17;18.93;
804,12999,1,5,13001,4974,27732006,27723554,407207214,0.999433,FALSE,1,Qe05966,1222956,>>,568055,632728,330262,115048,1130112,591293,840519,118849,1097990,942918,556196,377351,108811,355248,88326,726379,110164,222577,1222956,694267,122524,822709,214012,24649.06,73255,526202,<<,4.07207214E8;3.77196594E8;4.08210571E8;3.97178375E8;3.93191559E8;,999.0;245.86;243.14;235.82;144.02;
805,13002,1,3,13002,4974,27732006,27708304,717229736,0.999955,FALSE,1,Qe05970,359813,>>,26820.92,25736.3,22951.4,26966.14,26044.13,23821.12,24310.27,25734.99,22518.76,23893.64,23776.89,25985.69,24035.23,26392.24,25670.39,26013.14,26897.79,23012.23,24412.33,25117.52,25526.5,26943.3,359813,178633,347194,22616.35,<<,7.17229736E8;4.51160706E8;7.18233154E8;,999.0;685.37;422.18;
807,13018,1,2,13019,4995,27879498,27865325,391176178,0.960954,FALSE,1,Qe05961,316690,>>,114818,115122,247808,265289,78486,109798,90525,140394,70283,115737,119271,99288,80275,198222,316690,101150,123811,127364,54878,123801,143806,102611,25293.89,23317.49,25782.86,127083,<<,3.91176178E8;3.92179443E8;,999.0;254.88;
808,13029,1,2,13029,5018,28044174,28036348,557166016,0.999955,FALSE,1,Qe05962,570122,>>,446018,423352,431724,393601,350437,358017,402592,413430,323653,382255,371819,517091,329600,525191,493108,570122,379552,514446,543638,516242,505770,406774,64132,23024.32,23780.45,402581,<<,5.57166016E8;5.58169434E8;,999.0;334.46;
810,13047,1,3,13047,5041,28216200,28203755,335222534,0.999955,FALSE,1,Qe05966,407596,>>,291112,275010,377702,285065,303430,290602,320387,258502,305043,363808,272787,330912,183233,344532,309981,331824,207608,280768,407596,333326,242523,296292,81840,23632.36,24392.73,294460,<<,3.35222534E8;3.3622583E8;4.81244141E8;,999.0;246.66;213.0;
812,13060,1,2,13060,5059,28342571,28294488,376184418,0.999955,FALSE,1,Qe05951,90608,>>,23280.41,24309.14,24758.67,24375.66,90608,25432.15,25420.29,22797.93,85479,27043.87,25889.51,25485.29,23803.43,25837.93,24241.25,23394.41,24826.76,24277.66,58685,27228.72,23851.51,24536.01,23489.53,23308.01,22691.22,25396.11,<<,3.76184418E8;5.85291443E8;,999.0;375.76;
813,13064,1,9,13072,5069,28414713,28397488,379129578,0.9746,FALSE,1,Qe05971,481739,>>,88328,72600,24324.74,25632.79,22886.88,22806.79,22931.41,25970.64,25517.92,24689.48,82196,25118.29,25244.5,26555.22,24926.77,23278.59,24376.99,23538.32,25077.53,24904.7,24650.5,27059.49,456320,481739,475655,86679,<<,3.79129578E8;4.15106384E8;4.42125305E8;7.35192383E8;3.80132813E8;4.17103424E8;7.36196045E8;4.16109375E8;4.43128571E8;,999.0;588.27;498.16;454.05;238.77;195.14;174.88;135.28;84.4;
814,13076,1,3,13076,5072,28440598,28433076,509238708,0.999955,FALSE,1,Qe05960,293811,>>,203230,203114,241071,250348,220440,210104,271403,205454,127034,220642,191151,230770,186013,293811,276092,229144,179878,244733,225126,213579,243588,132747,24796.1,25683.73,22598.85,200108,<<,5.09238708E8;5.10242249E8;6.11306702E8;,999.0;342.15;206.27;
815,13085,1,3,13087,5101,28641151,28598921,623106995,0.999767,FALSE,1,Qe05971,6172769,>>,558361,511669,24254.12,26567.31,25515.5,25612.17,24474.77,26690.54,23427.05,26863.38,484270,27498.59,22547.18,23138.87,27252.41,24241.8,24774.64,25292.8,22601.8,25940.73,22639.23,25364.64,362032,6172769,5284865,581039,<<,6.23106995E8;6.24110291E8;6.25109375E8;,999.0;308.55;106.31;
816,13092,1,2,13092,5107,28686760,28673577,493316711,0.999955,FALSE,1,Qe05956,288469,>>,236772,224919,253190,250264,271719,252431,282536,237815,232595,288469,194529,238138,211393,251146,239642,223718,183560,230210,253954,235122,227794,263310,25251.48,25105.16,24722.17,245050,<<,4.93316711E8;4.94319916E8;,999.0;366.29;
817,13101,1,2,13101,5128,28834541,28834275,399184235,0.999955,FALSE,1,Qe05961,215823,>>,163375,162466,213610,186040,189325,174075,208239,184411,154261,181681,149021,176264,153227,205387,215823,170660,151227,165710,165588,168686,163863,141231,25562.61,22685.41,132276,158855,<<,3.99184235E8;3.2718103E8;,999.0;445.34;
819,13109,1,2,13110,5140,28915728,28894055,735192383,0.989527,FALSE,1,Qe05971,369189,>>,50763,26418.08,27025.53,27018.78,26124.58,26874.55,26955.61,23206.04,24942.21,23969.15,26720.08,23422.35,22815.32,26976.69,23978.41,24337.62,25539.72,25101.72,23849.92,23097.65,26792.8,23407.19,232684,369189,291805,25059.63,<<,7.35192383E8;7.05181824E8;,999.0;227.34;
820,13112,1,2,13111,5141,28922489,28909601,242175949,0.999489,FALSE,1,Qe05967,1411038,>>,1182363,1349174,1316834,1182849,1205820,1201625,1175726,1218487,1195099,1184735,1231090,1110983,1236455,1147346,1112662,1106963,1208624,1137667,1172013,1411038,1218746,1219364,1204538,1362480,1210888,1277170,<<,2.42175949E8;2.43179291E8;,999.0;144.37;
822,13120,1,2,13117,5156,29029650,29006245,585291138,0.993386,FALSE,1,Qe05966,143532,>>,27403.85,26285.46,25473.19,23352.57,102960,26355.31,25675.77,24098.27,122188,22947.54,23010.8,27432.18,23811.36,23856.87,25777.1,58678,24967.65,26738.88,143532,25378.99,26394.79,26210.91,26831.67,25273.11,23574.77,27047.01,<<,5.85291138E8;4.49217896E8;,999.0;425.67;
823,13129,1,2,13129,5185,29233372,29262432,705181946,0.999955,FALSE,1,Qe05970,480547,>>,58890,68387,26081.1,25083.11,25111.58,27423.27,24888.18,26124.83,24243.81,24227.13,69240,27185.32,25639.61,23011.8,23136.57,22935.71,25897.17,24589.79,25021.69,23737.68,24228.64,25499.06,480547,326751,441364,61799,<<,7.05181946E8;7.06185242E8;,999.0;362.09;
824,13131,1,4,13132,5188,29253811,29248535,419210693,0.998771,FALSE,1,Qe05961,482358,>>,382912,370049,425736,366269,380857,376323,406643,356571,345210,395181,321934,463823,315789,439014,482358,415454,333193,424156,446665,444311,424125,355486,23240.17,23066.54,27484.16,353892,<<,4.19210693E8;6.55275391E8;6.5627887E8;4.20213898E8;,999.0;838.04;353.95;245.6;
825,13137,1,4,13135,5193,29288004,29269279,444275146,0.997504,FALSE,1,Qe05955,575780,>>,131111,120907,23638.53,23567.09,489336,116353,93712,23153.59,575780,190800,113653,65959,25356.12,22884.3,23988.41,216786,25357.59,23603.64,461255,92783,25517.45,185762,25342.3,26903.18,27452.66,125231,<<,4.44275146E8;4.90280548E8;4.45278473E8;5.40262939E8;,999.0;423.36;302.83;190.62;
827,13147,1,2,13147,5226,29520782,29508264,478259491,0.999955,FALSE,1,Qe05955,506190,>>,126605,121318,27251.38,26528.32,441979,132517,139627,26316.22,506190,202046,107366,63007,22970.72,24604.16,26022.48,185213,22762.97,26590.22,408213,91112,23578.05,159083,26194.26,27256.15,26964.68,122876,<<,4.78259491E8;4.79262939E8;,999.0;336.05;
828,13156,1,5,13154,5250,29685556,29674794,329232941,0.999927,FALSE,1,Qe05953,6988424,>>,3828771,3599337,4667109,3230408,5961307,5373014,6988424,3017940,6021273,5828576,3702916,5350687,2604227,4855749,3208878,4427327,2158471,3587947,5105845,3651554,2946242,4298041,1116169,226950,358638,4103800,<<,3.29232941E8;3.30236298E8;3.97220398E8;3.65209656E8;3.31238739E8;,999.0;196.31;33.49;32.75;28.15;
829,13176,1,2,13176,5292,29974319,29966002,385157501,0.999955,FALSE,1,Qe05962,104213,>>,62031,59256,58003,27261.93,69932,71525,59963,70669,27206.66,54752,52056,76699,24474.98,93236,82733,104213,56035,76945,86928,92433,79554,24360.21,22717.98,24870.89,23072.6,57785,<<,7.7132251E8;3.85157501E8;,999.0;955.74;
830,13191,1,8,13193,5310,30101933,30093602,527285645,0.98289,FALSE,1,Qe05966,670292,>>,248207,263461,130737,63408,364521,443989,218362,23203.22,592007,587086,251222,142084,26095.03,124499,165007,266811,74245,76214,670292,550941,106682,633904,27020.08,23580.23,25039.31,278600,<<,5.27285645E8;4.76243439E8;5.28289124E8;5.22249207E8;2.28123795E8;4.77246857E8;5.17257446E8;5.06254089E8;,999.0;814.29;300.78;280.15;279.88;265.2;229.43;144.8;
832,13209,1,2,13209,5375,30567757,30556549,409132294,0.999955,FALSE,1,Qe05961,940906,>>,602530,580247,486191,405787,450720,465041,478445,449470,389884,443305,510379,813539,345791,695128,940906,834827,627286,709129,756133,698627,754062,546551,25881.8,23403.58,22709.46,537532,<<,4.09132294E8;4.10135651E8;,999.0;238.29;
834,13223,1,8,13221,5401,30749729,30735188,335222351,0.999912,FALSE,1,Qe05966,2203617,>>,782349,771617,606119,416090,831160,664471,616119,343585,1182345,1146674,701952,601450,294438,611128,505894,1040947,325565,408947,2203617,1268153,471465,1120122,659816,24818.35,138215,781777,<<,3.35222351E8;3.81227844E8;4.31208374E8;3.36225739E8;4.3221167E8;4.03210022E8;3.82231323E8;5.09187531E8;,999.0;613.4;458.6;217.06;152.6;140.82;138.88;68.64;
835,13251,1,10,13257,5477,31285633,31271915,360275269,0.962759,FALSE,1,Qe05966,9468088,>>,3175047,3208143,1000315,353891,5197735,4318421,1825625,587459,7093731,7103779,2932135,1550118,506586,1264218,432748,4451458,587720,1066169,9468088,7590460,585437,7648313,549882,478010,280839,2924325,<<,3.60275269E8;3.61278503E8;3.50246307E8;5.21238708E8;3.52243011E8;3.62281097E8;3.51249786E8;5.22242004E8;5.37233887E8;5.11209686E8;,999.0;213.05;130.6;77.97;40.42;31.16;26.0;23.98;10.23;10.1;
837,13268,1,10,13268,5489,31368168,31354949,442259491,0.999955,FALSE,1,Qe05966,1308715,>>,243108,254020,84654,24421.11,817054,149639,269647,23547.11,933809,309175,206121,215474,22707.58,125110,26743.64,618453,26995.24,92977,1308715,287063,22521.54,399584,25000.63,25328.74,27005.35,237843,<<,4.42259491E8;4.88265076E8;4.43262878E8;5.38247437E8;4.89268463E8;5.63276184E8;5.18274963E8;5.39250183E8;5.1024649E8;4.72269775E8;,999.0;516.92;290.09;222.94;161.52;94.46;82.42;79.42;73.26;72.64;
838,13276,1,2,13276,5514,31539865,31534278,399184326,0.999955,FALSE,1,Qe05953,541457,>>,381506,403243,527405,418290,436811,364793,541457,370483,375176,418702,355757,532414,308701,527809,466773,427212,321203,444312,426219,393254,388219,351538,26268.58,26491.37,27127.19,384495,<<,3.99184326E8;4.00187531E8;,999.0;247.83;
839,13284,1,2,13285,5543,31747404,31605011,524261841,0.973768,FALSE,1,Qe05955,109075,>>,27002.89,26625.44,25959.38,25368.77,92377,25810.11,22768.74,22788.5,109075,53389,27064.36,24555.4,23618.39,26997.27,26177.63,26869.9,27347.95,22636.82,70150,60666,23271.97,63759,66368,23647.02,25026.38,27478.74,<<,5.24261841E8;4.79262939E8;,999.0;800.3;
840,13289,1,2,13288,5560,31879730,31883691,309206848,0.97742,FALSE,1,Qe05953,281984,>>,118237,114912,194753,129217,98915,102167,281984,92939,86984,100859,114224,220643,91964,236652,137432,93008,68697,176300,79237,61518,127943,68820,23383.37,23426.1,25740.48,121983,<<,3.09206848E8;3.23186035E8;,999.0;356.56;
841,13304,1,6,13301,5608,32229973,32222009,375180908,0.999211,FALSE,1,Qe05962,5756333,>>,118455,148693,27221.59,23297.98,25757.37,24322.16,24786.51,24525.99,24743.61,23027.53,107230,406809,24439.68,184081,161227,5756333,65529,515137,23903.72,398650,562462,25324.49,23693.21,26015.16,27069.62,126536,<<,3.75180908E8;3.65151978E8;3.91175903E8;3.81147003E8;3.92179504E8;3.76184143E8;,999.0;377.58;366.63;95.9;94.15;15.85;
842,13309,1,4,13310,5650,32538853,32525321,377196442,0.999214,FALSE,1,Qe05962,842861,>>,24093.91,62878,24585.47,25545.5,23666.63,25790.41,25826.46,23546.16,25289.33,22697.81,25723.81,141063,24625.96,26991.67,190280,842861,23257.07,141352,56675,126098,199469,25248.61,27088.23,26055.9,27143.14,50830,<<,3.77196442E8;3.67167725E8;3.9319165E8;4.11202362E8;,999.0;488.24;157.3;135.99;
843,13322,1,7,13319,5658,32591728,32591393,362290955,0.99002,FALSE,1,Qe05966,5758804,>>,2057902,2059730,511773,166595,3367404,2620806,1087239,278738,4717462,4677148,1748230,754868,271761,645932,171252,2766386,288821,460603,5758804,4590773,273277,4599348,622130,385054,351337,1692657,<<,3.62290955E8;3.63294281E8;3.52262054E8;3.54258759E8;3.64296844E8;3.53265442E8;3.79280762E8;,999.0;213.47;136.51;43.24;31.98;29.17;20.58;
844,13327,1,2,13327,5667,32655777,32643893,309206757,0.999955,FALSE,1,Qe05953,440788,>>,202189,193815,359325,258148,156758,142096,440788,153363,126752,196675,196757,326391,189767,370188,286856,138373,126662,282815,110521,104374,290064,94441,108876,24254.53,24872.55,208354,<<,3.09206757E8;3.10210205E8;,999.0;194.72;
845,13334,1,5,13333,5678,32723202,32722389,430316986,0.9987,FALSE,1,Qe05966,690191,>>,106358,118101,24362.61,25405.41,304741,172180,26424.33,27134.84,603284,305613,117051,25052.96,26097.14,23908.97,26679.8,123209,26986.78,25498.91,690191,143977,26818.08,76937,26913.43,26732.16,27431.37,122782,<<,4.30316986E8;4.20288269E8;4.31320404E8;4.45278351E8;5.40262939E8;,999.0;328.11;269.17;93.87;60.3;
846,13337,1,3,13337,5680,32736851,32737027,693348633,0.999955,FALSE,1,Qe05960,1381713,>>,614878,531019,824352,654746,619126,363676,1248322,609706,214401,275797,450871,1333638,589190,1381713,801598,626358,501439,1106198,224793,281824,716580,84041,25517.47,23267.48,24571.69,636286,<<,6.93348633E8;6.94351929E8;6.95354797E8;,999.0;397.51;109.19;
847,13343,1,2,13343,5704,32912800,32881486,329233002,0.999955,FALSE,1,Qe05956,609527,>>,286346,283864,250242,295120,432177,486551,419489,167337,469272,609527,375240,387006,235118,298048,134215,598932,147260,173679,466428,436472,212081,412484,305180,24374.35,26185.24,358606,<<,3.29233002E8;3.3023642E8;,999.0;203.1;
848,13364,1,2,13364,5798,33599567,33589227,427142761,0.999955,FALSE,1,Qe05972,832298,>>,574659,563892,682927,605792,515106,419711,676653,460394,408429,415034,530656,586518,384441,809093,749523,582211,456258,625627,517397,448557,510547,370899,793616,587656,832298,608363,<<,4.27142761E8;4.28146118E8;,999.0;224.42;
849,13378,1,2,13378,5865,34081184,34079513,693348633,0.999955,FALSE,1,Qe05967,688209,>>,433676,435745,321312,371961,501489,440684,467168,365326,430952,476833,372963,499597,330290,584470,25610.64,638324,25861.33,499288,685457,688209,484940,275010,24505.51,26552.9,26998.91,431600,<<,6.93348633E8;6.94352112E8;,999.0;345.81;
850,13387,1,3,13387,5899,34326035,34320501,693348572,0.999955,FALSE,1,Qe05958,1292250,>>,871163,819482,597824,570737,1229743,894803,1177487,539769,1026568,1026702,657087,1292250,732053,1238279,638185,1108751,458549,786680,1076490,994237,680876,582707,25497.91,25874.26,26792.56,762530,<<,6.93348572E8;6.94351929E8;6.95354553E8;,999.0;405.38;90.87;
851,13397,1,2,13395,5925,34518387,34510713,343248535,0.96107,FALSE,1,Qe05956,498482,>>,213574,202963,156408,126713,226497,240229,355408,120112,292481,498482,215053,230600,171703,200356,151528,302100,92772,166592,285825,409745,168420,374732,342305,23139.09,26436.72,214496,<<,3.43248535E8;3.44251892E8;,999.0;230.16;
852,13400,1,2,13401,5966,34823830,34816610,311186005,0.999735,FALSE,1,Qe05961,1303337,>>,847441,803143,1032238,1025341,910824,894263,1079851,1042174,698590,804293,905147,1100666,687827,1096198,1303337,1027782,933084,1122075,914256,792080,1002780,698926,174835,25387.74,55905,857796,<<,3.11186005E8;3.12189423E8;,999.0;193.04;
853,13409,1,3,13408,5996,35042118,35036780,449254242,0.971464,FALSE,1,Qe05960,288381,>>,183335,190696,229041,188134,281802,202121,269312,143048,268750,235990,170055,186806,142699,288381,188679,233386,133846,174883,287370,209728,161921,195071,23968.88,25386.62,25249.8,191395,<<,4.49254242E8;4.95259674E8;4.50257568E8;,999.0;358.53;350.45;
854,13414,1,2,13414,6017,35195923,35152627,693348572,0.999955,FALSE,1,Qe05966,709135,>>,368796,327342,307631,309056,322214,285051,315211,304578,254879,357693,306484,439944,244645,508303,580616,581017,431282,537358,709135,658845,557944,237792,23443.55,23561.42,26084.16,341847,<<,6.93348572E8;6.94352051E8;,999.0;335.38;
856,13434,1,3,13434,6131,36051201,36045131,305175446,0.999955,FALSE,1,Qe05953,771095,>>,321597,303596,545229,304705,383894,249904,771095,267114,321709,341123,307775,527966,250995,585502,317839,338210,179653,463348,275888,169603,281255,180925,108718,24990.9,26216.16,332424,<<,3.05175446E8;3.06179077E8;3.09206879E8;,999.0;203.01;192.53;
